,Customer ID,Monetary,Frequency,Recency,RecencyCluster,FrequencyCluster,MonetaryCluster,OverallScore,Segment
3637,EM-13810120,105.72,2,546,2,0,2,4,Mid-Value
3638,EM-1381048,127.89000000000001,2,413,2,0,2,4,Mid-Value
3639,EM-138105,119.532,2,470,2,0,2,4,Mid-Value
3640,EM-13825102,106.12799999999999,2,350,2,0,2,4,Mid-Value
3641,EM-13960143,11.471999999999998,1,477,2,0,2,4,Mid-Value
3642,EM-1396058,3030.63,2,468,2,0,2,4,Mid-Value
3643,EM-14065113,31.32,1,435,2,0,2,4,Mid-Value
3644,EM-140651408,21.504000000000005,2,504,2,0,2,4,Mid-Value
3645,EM-1414082,144.64000000000001,2,625,2,0,2,4,Mid-Value
3646,EM-1420011,105.84,1,485,2,0,2,4,Mid-Value
3647,EM-1420027,176.88,1,497,2,0,2,4,Mid-Value
3648,EM-1420055,7.68,1,615,2,0,2,4,Mid-Value
3649,EM-396033,307.26000000000005,2,574,2,0,2,4,Mid-Value
3650,EM-396038,41.07000000000001,1,523,2,0,2,4,Mid-Value
3651,EM-406538,31.139999999999997,1,420,2,0,2,4,Mid-Value
3652,EM-414086,24.630000000000003,1,577,2,0,2,4,Mid-Value
3653,EN-13780102,232.1325,2,446,2,0,2,4,Mid-Value
3654,EN-378033,92.58,2,364,2,0,2,4,Mid-Value
3655,EN-378038,55.56,1,371,2,0,2,4,Mid-Value
3656,EN-378095,29.86200000000001,1,396,2,0,2,4,Mid-Value
3657,EP-1391558,109.32000000000002,1,476,2,0,2,4,Mid-Value
3658,EP-1391582,1685.90144,1,581,2,0,2,4,Mid-Value
3659,ER-138551402,77.88,1,480,2,0,2,4,Mid-Value
3660,ER-1385527,286.32,1,426,2,0,2,4,Mid-Value
3661,ER-1385528,164.2,1,356,2,0,2,4,Mid-Value
3662,ER-1385545,5.04,1,307,2,0,2,4,Mid-Value
3663,ER-138557,102.02400000000002,1,637,2,0,2,4,Mid-Value
3664,ER-3855134,884.3760000000001,2,386,2,0,2,4,Mid-Value
3665,ES-14020120,2534.04,2,552,2,0,2,4,Mid-Value
3666,ES-140201406,239.96999999999997,1,567,2,0,2,4,Mid-Value
3667,ES-1402055,61.848,1,540,2,0,2,4,Mid-Value
3668,ES-1402082,41.6,1,440,2,0,2,4,Mid-Value
3669,ES-1408036,243.17999999999992,1,468,2,0,2,4,Mid-Value
3670,ES-140807,2071.2239999999997,2,635,2,0,2,4,Mid-Value
3671,ES-4020135,14.274000000000001,1,344,2,0,2,4,Mid-Value
3672,ES-402023,735.48,1,425,2,0,2,4,Mid-Value
3673,ES-402057,33.96,1,433,2,0,2,4,Mid-Value
3674,ES-402060,636.21,1,533,2,0,2,4,Mid-Value
3675,ES-408010,669.1800000000001,2,467,2,0,2,4,Mid-Value
3676,ES-4080131,99.47999999999999,1,575,2,0,2,4,Mid-Value
3677,FA-1423027,913.0500000000001,1,492,2,0,2,4,Mid-Value
3678,FA-1423055,508.044,2,393,2,0,2,4,Mid-Value
3679,FA-4230137,642.6899999999999,1,341,2,0,2,4,Mid-Value
3680,FA-423095,17.442000000000004,2,538,2,0,2,4,Mid-Value
3681,FC-14245139,152.22,2,461,2,0,2,4,Mid-Value
3682,FC-142451402,2377.5600000000004,2,439,2,0,2,4,Mid-Value
3683,FC-1424536,43.52,1,587,2,0,2,4,Mid-Value
3684,FC-143355,224.54999999999993,2,400,2,0,2,4,Mid-Value
3685,FC-424561,455.21999999999997,2,583,2,0,2,4,Mid-Value
3686,FC-424577,232.61999999999998,1,491,2,0,2,4,Mid-Value
3687,FG-1426048,98.7,2,554,2,0,2,4,Mid-Value
3688,FG-4260108,22.2,1,475,2,0,2,4,Mid-Value
3689,FG-4260117,14.43,1,354,2,0,2,4,Mid-Value
3690,FG-4260137,11.19,1,505,2,0,2,4,Mid-Value
3691,FG-426061,21.599999999999998,1,484,2,0,2,4,Mid-Value
3692,FH-1427559,3707.352,1,378,2,0,2,4,Mid-Value
3693,FH-1436545,83.4615,2,443,2,0,2,4,Mid-Value
3694,FH-143657,227.23199999999997,2,502,2,0,2,4,Mid-Value
3695,FH-1436593,38.239999999999995,1,468,2,0,2,4,Mid-Value
3696,FH-1436597,493.26000000000005,2,435,2,0,2,4,Mid-Value
3697,FH-436538,191.76,2,366,2,0,2,4,Mid-Value
3698,FH-436560,647.1000000000001,2,481,2,0,2,4,Mid-Value
3699,FM-1421531,70.82,2,504,2,0,2,4,Mid-Value
3700,FM-1421564,1552.5,1,565,2,0,2,4,Mid-Value
3701,FM-1429055,117.86399999999998,2,475,2,0,2,4,Mid-Value
3702,FM-1429082,553.6400000000001,2,589,2,0,2,4,Mid-Value
3703,FM-4290131,116.03999999999999,1,361,2,0,2,4,Mid-Value
3704,FO-1430514,547.83,1,292,2,0,2,4,Mid-Value
3705,FO-4305117,48.42,1,386,2,0,2,4,Mid-Value
3706,FO-430538,92.46000000000001,2,292,2,0,2,4,Mid-Value
3707,FO-430567,101.70000000000002,1,537,2,0,2,4,Mid-Value
3708,FP-1432034,525.0600000000001,2,424,2,0,2,4,Mid-Value
3709,FP-1432036,121.55199999999999,2,453,2,0,2,4,Mid-Value
3710,FW-14395121,472.7400000000001,2,424,2,0,2,4,Mid-Value
3711,FW-143951404,16.59,1,362,2,0,2,4,Mid-Value
3712,FW-143951406,43.6,1,481,2,0,2,4,Mid-Value
3713,FW-439575,59.49900000000002,2,450,2,0,2,4,Mid-Value
3714,GA-1451555,122.316,2,434,2,0,2,4,Mid-Value
3715,GA-145158,432.74999999999994,2,466,2,0,2,4,Mid-Value
3716,GA-1451593,1192.72032,2,631,2,0,2,4,Mid-Value
3717,GA-147251406,76.864,2,363,2,0,2,4,Mid-Value
3718,GA-1472582,108.35999999999999,2,337,2,0,2,4,Mid-Value
3719,GA-4515134,518.1120000000001,1,342,2,0,2,4,Mid-Value
3720,GA-45152,182.07,1,620,2,0,2,4,Mid-Value
3721,GA-4725137,285.6,1,484,2,0,2,4,Mid-Value
3722,GB-145301402,18.720000000000002,2,386,2,0,2,4,Mid-Value
3723,GB-145751402,279.9,1,336,2,0,2,4,Mid-Value
3724,GB-1457555,80.64,2,617,2,0,2,4,Mid-Value
3725,GB-1457564,84.81599999999999,2,483,2,0,2,4,Mid-Value
3726,GB-1457597,9.51,1,581,2,0,2,4,Mid-Value
3727,GB-1457598,30.552,2,366,2,0,2,4,Mid-Value
3728,GB-457533,84.36,1,470,2,0,2,4,Mid-Value
3729,GB-457538,70.8,2,418,2,0,2,4,Mid-Value
3730,GD-14590139,1707.21,1,449,2,0,2,4,Mid-Value
3731,GD-145901406,737.394,2,475,2,0,2,4,Mid-Value
3732,GD-1459028,83.34,1,410,2,0,2,4,Mid-Value
3733,GD-1459045,1131.1545,2,440,2,0,2,4,Mid-Value
3734,GD-459019,391.86,1,352,2,0,2,4,Mid-Value
3735,GD-459095,45.88200000000001,2,386,2,0,2,4,Mid-Value
3736,GG-14650113,433.61999999999995,1,378,2,0,2,4,Mid-Value
3737,GG-1465036,87.50399999999999,1,561,2,0,2,4,Mid-Value
3738,GG-1465051,225.60000000000005,1,415,2,0,2,4,Mid-Value
3739,GG-465084,389.09999999999997,2,294,2,0,2,4,Mid-Value
3740,GG-465086,26.009999999999998,1,312,2,0,2,4,Mid-Value
3741,GH-144101406,178.20999999999998,2,316,2,0,2,4,Mid-Value
3742,GH-144101408,16.218000000000004,2,508,2,0,2,4,Mid-Value
3743,GH-1441058,363.06000000000006,1,504,2,0,2,4,Mid-Value
3744,GH-1441082,1087.9520000000002,2,534,2,0,2,4,Mid-Value
3745,GH-1442536,37.792,2,448,2,0,2,4,Mid-Value
3746,GH-1442596,151.62,2,349,2,0,2,4,Mid-Value
3747,GH-14485102,616.302,2,580,2,0,2,4,Mid-Value
3748,GH-1448559,169.37220000000002,2,533,2,0,2,4,Mid-Value
3749,GH-14665124,63.269999999999996,1,319,2,0,2,4,Mid-Value
3750,GH-14665127,780.42,2,475,2,0,2,4,Mid-Value
3751,GH-1466564,108.36,2,334,2,0,2,4,Mid-Value
3752,GH-4410117,79.97999999999999,2,457,2,0,2,4,Mid-Value
3753,GH-441015,39.36,1,297,2,0,2,4,Mid-Value
3754,GH-441032,89.88,1,476,2,0,2,4,Mid-Value
3755,GH-448595,66.402,2,385,2,0,2,4,Mid-Value
3756,GH-4665134,79.992,2,575,2,0,2,4,Mid-Value
3757,GH-4665136,9.135000000000002,1,492,2,0,2,4,Mid-Value
3758,GK-146201406,1793.98,1,377,2,0,2,4,Mid-Value
3759,GK-1462026,3081.7799999999997,2,380,2,0,2,4,Mid-Value
3760,GK-1462036,48.92999999999999,1,380,2,0,2,4,Mid-Value
3761,GK-1462045,2176.1670000000004,2,407,2,0,2,4,Mid-Value
3762,GM-14440118,26.13,2,468,2,0,2,4,Mid-Value
3763,GM-1444036,23.424000000000014,1,489,2,0,2,4,Mid-Value
3764,GM-1444045,60.56999999999999,2,329,2,0,2,4,Mid-Value
3765,GM-1444058,588.72,2,386,2,0,2,4,Mid-Value
3766,GM-1444092,688.3199999999999,2,373,2,0,2,4,Mid-Value
3767,GM-14455120,795.672,2,428,2,0,2,4,Mid-Value
3768,GM-1445545,330.939,1,467,2,0,2,4,Mid-Value
3769,GM-1445598,122.49599999999998,1,412,2,0,2,4,Mid-Value
3770,GM-14500144,73.5402,1,478,2,0,2,4,Mid-Value
3771,GM-1450027,1026.2400000000002,1,614,2,0,2,4,Mid-Value
3772,GM-1450039,71.84,1,575,2,0,2,4,Mid-Value
3773,GM-1450045,225.95999999999998,2,504,2,0,2,4,Mid-Value
3774,GM-1450082,183.72,1,478,2,0,2,4,Mid-Value
3775,GM-1468027,544.23,2,364,2,0,2,4,Mid-Value
3776,GM-1468082,129.85999999999999,2,427,2,0,2,4,Mid-Value
3777,GM-4440137,22.049999999999997,1,296,2,0,2,4,Mid-Value
3778,GM-44409,33.36,1,310,2,0,2,4,Mid-Value
3779,GM-4455116,172.67999999999998,2,385,2,0,2,4,Mid-Value
3780,GM-469561,14.64,1,445,2,0,2,4,Mid-Value
3781,GM-469579,48.449999999999996,1,536,2,0,2,4,Mid-Value
3782,GM-469586,245.82,1,379,2,0,2,4,Mid-Value
3783,GP-1474099,28.08,1,477,2,0,2,4,Mid-Value
3784,GR-1456031,570.5914399999999,2,426,2,0,2,4,Mid-Value
3785,GR-1456048,377.0009999999999,2,344,2,0,2,4,Mid-Value
3786,GR-1456058,98.22,1,445,2,0,2,4,Mid-Value
3787,GR-4560133,128.42999999999998,1,555,2,0,2,4,Mid-Value
3788,GR-456072,3799.0800000000004,1,366,2,0,2,4,Mid-Value
3789,GT-14635124,210.69,1,323,2,0,2,4,Mid-Value
3790,GT-1463555,229.02203999999998,1,511,2,0,2,4,Mid-Value
3791,GT-1463558,331.8,1,433,2,0,2,4,Mid-Value
3792,GT-146357,84.77999999999999,1,398,2,0,2,4,Mid-Value
3793,GT-14755144,85.5414,1,476,2,0,2,4,Mid-Value
3794,GT-1475518,231.97512,1,401,2,0,2,4,Mid-Value
3795,GT-1475593,42.16,2,505,2,0,2,4,Mid-Value
3796,GT-4635107,13.98,1,547,2,0,2,4,Mid-Value
3797,GT-4635116,167.94,1,593,2,0,2,4,Mid-Value
3798,GT-471017,331.08,2,558,2,0,2,4,Mid-Value
3799,GW-14605120,97.2,2,404,2,0,2,4,Mid-Value
3800,GW-1460565,1292.1,1,455,2,0,2,4,Mid-Value
3801,GZ-144701402,513.15,2,394,2,0,2,4,Mid-Value
3802,GZ-1454531,27.160000000000004,1,552,2,0,2,4,Mid-Value
3803,GZ-1454539,496.16568000000007,1,552,2,0,2,4,Mid-Value
3804,GZ-4470103,308.15999999999997,1,302,2,0,2,4,Mid-Value
3805,GZ-4470134,50.436,2,506,2,0,2,4,Mid-Value
3806,GZ-454595,91.69200000000001,2,405,2,0,2,4,Mid-Value
3807,HA-14905104,20.4,1,477,2,0,2,4,Mid-Value
3808,HA-1492016,1173.3799999999999,2,385,2,0,2,4,Mid-Value
3809,HA-1492045,32.58,1,517,2,0,2,4,Mid-Value
3810,HA-4905117,146.21999999999997,1,467,2,0,2,4,Mid-Value
3811,HA-492060,19.799999999999997,1,442,2,0,2,4,Mid-Value
3812,HA-492063,263.58,1,365,2,0,2,4,Mid-Value
3813,HD-1478518,58.04,2,296,2,0,2,4,Mid-Value
3814,HE-14800130,426.6606,2,414,2,0,2,4,Mid-Value
3815,HE-1480051,20.639999999999997,1,461,2,0,2,4,Mid-Value
3816,HE-1480059,18.4617,1,558,2,0,2,4,Mid-Value
3817,HE-1480091,12.48,1,526,2,0,2,4,Mid-Value
3818,HE-480033,153.36,2,318,2,0,2,4,Mid-Value
3819,HF-1499527,241.5,2,457,2,0,2,4,Mid-Value
3820,HF-4995134,327.408,1,574,2,0,2,4,Mid-Value
3821,HF-4995145,157.63500000000002,2,481,2,0,2,4,Mid-Value
3822,HF-4995146,157.14000000000001,2,483,2,0,2,4,Mid-Value
3823,HG-1484548,26.099999999999998,1,555,2,0,2,4,Mid-Value
3824,HG-1484565,215.77999999999997,2,457,2,0,2,4,Mid-Value
3825,HG-14965130,60.769800000000004,1,608,2,0,2,4,Mid-Value
3826,HG-1496551,121.62000000000002,2,383,2,0,2,4,Mid-Value
3827,HG-15025118,408.3599999999999,1,496,2,0,2,4,Mid-Value
3828,HG-150251408,89.32000000000001,2,504,2,0,2,4,Mid-Value
3829,HG-1502564,86.39999999999999,1,343,2,0,2,4,Mid-Value
3830,HG-4845111,308.52,1,543,2,0,2,4,Mid-Value
3831,HG-496586,18.119999999999997,1,356,2,0,2,4,Mid-Value
3832,HG-5025108,247.32,1,473,2,0,2,4,Mid-Value
3833,HG-5025137,75.24000000000001,2,554,2,0,2,4,Mid-Value
3834,HH-1501018,768.30432,2,370,2,0,2,4,Mid-Value
3835,HH-5010129,1296.48,2,463,2,0,2,4,Mid-Value
3836,HH-5010137,188.4,2,390,2,0,2,4,Mid-Value
3837,HJ-14875139,26.58,1,356,2,0,2,4,Mid-Value
3838,HJ-148751408,5.08,1,400,2,0,2,4,Mid-Value
3839,HJ-1487548,115.80000000000001,1,413,2,0,2,4,Mid-Value
3840,HJ-4875110,170.07000000000002,1,390,2,0,2,4,Mid-Value
3841,HJ-4875117,48.96,1,310,2,0,2,4,Mid-Value
3842,HJ-487560,295.65,1,600,2,0,2,4,Mid-Value
3843,HJ-487561,13.68,1,384,2,0,2,4,Mid-Value
3844,HK-148907,490.068,2,323,2,0,2,4,Mid-Value
3845,HK-489023,336.36,1,608,2,0,2,4,Mid-Value
3846,HK-489033,260.49,1,362,2,0,2,4,Mid-Value
3847,HM-1498014,104.39999999999999,1,328,2,0,2,4,Mid-Value
3848,HM-149801406,4.616,1,468,2,0,2,4,Mid-Value
3849,HM-1498044,992.9100000000002,2,531,2,0,2,4,Mid-Value
3850,HM-498060,202.38,1,464,2,0,2,4,Mid-Value
3851,HP-14815120,637.4699999999999,2,561,2,0,2,4,Mid-Value
3852,HP-4815103,474.48,1,574,2,0,2,4,Mid-Value
3853,HP-481533,519.7199999999999,2,322,2,0,2,4,Mid-Value
3854,HR-1477045,172.692,1,572,2,0,2,4,Mid-Value
3855,HR-14830139,73.20000000000002,1,494,2,0,2,4,Mid-Value
3856,HR-1483018,37.32000000000001,1,391,2,0,2,4,Mid-Value
3857,HR-1483059,37.010999999999996,1,504,2,0,2,4,Mid-Value
3858,HR-4770134,11.172,1,482,2,0,2,4,Mid-Value
3859,HR-477023,97.01999999999998,1,293,2,0,2,4,Mid-Value
3860,HW-149351406,355.32,1,499,2,0,2,4,Mid-Value
3861,HW-1493527,439.65,2,497,2,0,2,4,Mid-Value
3862,HW-1493593,48.08,2,391,2,0,2,4,Mid-Value
3863,HW-493513,123.24,1,532,2,0,2,4,Mid-Value
3864,HZ-1495059,190.9332,1,554,2,0,2,4,Mid-Value
3865,HZ-495095,26.46,1,597,2,0,2,4,Mid-Value
3866,IG-1508582,41.9,1,553,2,0,2,4,Mid-Value
3867,IG-5085134,242.61600000000004,2,331,2,0,2,4,Mid-Value
3868,IG-508530,79.91999999999999,1,450,2,0,2,4,Mid-Value
3869,IL-1510028,382.34,2,545,2,0,2,4,Mid-Value
3870,IL-1510055,281.3400000000001,1,468,2,0,2,4,Mid-Value
3871,IL-151007,41.85,1,379,2,0,2,4,Mid-Value
3872,IM-1505539,16.919999999999998,1,457,2,0,2,4,Mid-Value
3873,IM-1507018,171.16000000000005,1,559,2,0,2,4,Mid-Value
3874,IM-1507058,73.35,1,557,2,0,2,4,Mid-Value
3875,IM-505586,6.030000000000001,1,372,2,0,2,4,Mid-Value
3876,JA-1597045,420.68699999999995,1,452,2,0,2,4,Mid-Value
3877,JA-1597048,243.39,2,485,2,0,2,4,Mid-Value
3878,JA-1597051,546.5600000000001,1,568,2,0,2,4,Mid-Value
3879,JB-1540082,108.55999999999999,1,302,2,0,2,4,Mid-Value
3880,JB-1540097,89.16,1,384,2,0,2,4,Mid-Value
3881,JB-1592511,656.3700000000001,2,306,2,0,2,4,Mid-Value
3882,JB-1592545,147.45000000000002,1,580,2,0,2,4,Mid-Value
3883,JB-160001406,197.916,2,292,2,0,2,4,Mid-Value
3884,JB-160007,420.5520000000001,2,300,2,0,2,4,Mid-Value
3885,JB-1600082,250.71999999999997,1,492,2,0,2,4,Mid-Value
3886,JB-1604527,2348.3999999999996,1,449,2,0,2,4,Mid-Value
3887,JB-1604558,143.10000000000002,1,350,2,0,2,4,Mid-Value
3888,JB-5400103,415.62,1,614,2,0,2,4,Mid-Value
3889,JB-5925134,41.244,2,475,2,0,2,4,Mid-Value
3890,JB-592563,29.22,1,628,2,0,2,4,Mid-Value
3891,JB-6000117,126.51,1,455,2,0,2,4,Mid-Value
3892,JB-6000137,26.64,1,417,2,0,2,4,Mid-Value
3893,JC-153401406,13.483000000000002,2,481,2,0,2,4,Mid-Value
3894,JC-1534048,408.05999999999995,2,463,2,0,2,4,Mid-Value
3895,JC-1534098,34.824,1,373,2,0,2,4,Mid-Value
3896,JC-15385139,2290.1400000000003,1,409,2,0,2,4,Mid-Value
3897,JC-1538527,74.65500000000002,1,545,2,0,2,4,Mid-Value
3898,JC-1577539,112.55999999999999,1,450,2,0,2,4,Mid-Value
3899,JC-1577551,382.21403999999995,1,543,2,0,2,4,Mid-Value
3900,JC-1610511,293.60999999999996,2,327,2,0,2,4,Mid-Value
3901,JC-1610531,36.800000000000004,1,448,2,0,2,4,Mid-Value
3902,JC-1610582,77.13999999999999,1,359,2,0,2,4,Mid-Value
3903,JC-1610591,46.53,1,327,2,0,2,4,Mid-Value
3904,JC-5385108,26.64,1,482,2,0,2,4,Mid-Value
3905,JC-538574,14.100000000000001,1,611,2,0,2,4,Mid-Value
3906,JC-610575,2174.868,2,337,2,0,2,4,Mid-Value
3907,JC-610595,61.25399999999999,1,316,2,0,2,4,Mid-Value
3908,JD-15790102,106.64999999999999,1,397,2,0,2,4,Mid-Value
3909,JD-15790130,130.3488,1,328,2,0,2,4,Mid-Value
3910,JD-1579044,962.9099999999999,2,624,2,0,2,4,Mid-Value
3911,JD-1579059,1764.1649999999997,1,582,2,0,2,4,Mid-Value
3912,JD-1601548,37.86,1,499,2,0,2,4,Mid-Value
3913,JD-1606031,349.82000000000005,2,500,2,0,2,4,Mid-Value
3914,JD-1606048,534.357,1,340,2,0,2,4,Mid-Value
3915,JD-1606051,458.54,2,583,2,0,2,4,Mid-Value
3916,JD-1606091,471.33000000000004,1,394,2,0,2,4,Mid-Value
3917,JD-1615031,739.8,1,462,2,0,2,4,Mid-Value
3918,JD-1615039,102.9,1,391,2,0,2,4,Mid-Value
3919,JD-1615091,18.93,1,484,2,0,2,4,Mid-Value
3920,JD-5790138,6.425999999999999,1,299,2,0,2,4,Mid-Value
3921,JD-6015122,293.52000000000004,2,578,2,0,2,4,Mid-Value
3922,JD-6150117,1678.6799999999998,2,466,2,0,2,4,Mid-Value
3923,JE-15475124,39.735,1,456,2,0,2,4,Mid-Value
3924,JE-1547548,422.72999999999996,2,565,2,0,2,4,Mid-Value
3925,JE-1547554,20.232,1,429,2,0,2,4,Mid-Value
3926,JE-1547582,137.60000000000002,1,627,2,0,2,4,Mid-Value
3927,JE-15610144,162.1737,1,345,2,0,2,4,Mid-Value
3928,JE-1561018,136.73600000000005,1,377,2,0,2,4,Mid-Value
3929,JE-1561082,273.47200000000004,1,377,2,0,2,4,Mid-Value
3930,JE-1571558,472.77,2,428,2,0,2,4,Mid-Value
3931,JE-1574536,353.984,2,398,2,0,2,4,Mid-Value
3932,JE-1616518,175.46836,1,428,2,0,2,4,Mid-Value
3933,JE-1616564,177.12,2,545,2,0,2,4,Mid-Value
3934,JE-161658,573.3000000000001,2,383,2,0,2,4,Mid-Value
3935,JE-54753,19.35,1,364,2,0,2,4,Mid-Value
3936,JE-547538,117.92999999999999,2,576,2,0,2,4,Mid-Value
3937,JE-616533,162.9,2,386,2,0,2,4,Mid-Value
3938,JE-616547,63.83999999999999,1,482,2,0,2,4,Mid-Value
3939,JE-616560,148.92000000000002,2,489,2,0,2,4,Mid-Value
3940,JF-151907,2449.0350000000003,2,509,2,0,2,4,Mid-Value
3941,JF-1529539,825.1,1,547,2,0,2,4,Mid-Value
3942,JF-15355118,18.525,2,499,2,0,2,4,Mid-Value
3943,JF-15490130,194.574,2,602,2,0,2,4,Mid-Value
3944,JF-154901408,14.73,1,587,2,0,2,4,Mid-Value
3945,JF-15565120,671.421,2,387,2,0,2,4,Mid-Value
3946,JF-1556534,738.2250000000001,2,302,2,0,2,4,Mid-Value
3947,JF-519049,40.25999999999999,1,546,2,0,2,4,Mid-Value
3948,JF-519057,9.84,1,597,2,0,2,4,Mid-Value
3949,JF-529523,90.24000000000001,1,512,2,0,2,4,Mid-Value
3950,JF-529570,48.87,1,635,2,0,2,4,Mid-Value
3951,JF-535584,18.869999999999997,1,634,2,0,2,4,Mid-Value
3952,JF-5415142,1124.1,1,569,2,0,2,4,Mid-Value
3953,JF-556563,59.39999999999999,2,452,2,0,2,4,Mid-Value
3954,JG-15115104,1673.64,2,417,2,0,2,4,Mid-Value
3955,JG-1511527,144.0,1,377,2,0,2,4,Mid-Value
3956,JG-1511545,176.265,2,546,2,0,2,4,Mid-Value
3957,JG-1511548,130.5,1,543,2,0,2,4,Mid-Value
3958,JG-151157,217.89000000000001,1,334,2,0,2,4,Mid-Value
3959,JG-15160118,263.16,2,313,2,0,2,4,Mid-Value
3960,JG-1516018,98.64000000000001,1,441,2,0,2,4,Mid-Value
3961,JG-1531039,379.88,2,553,2,0,2,4,Mid-Value
3962,JG-1580539,987.9000000000001,2,603,2,0,2,4,Mid-Value
3963,JG-51603,54.120000000000005,2,341,2,0,2,4,Mid-Value
3964,JG-5310134,13.584000000000001,1,540,2,0,2,4,Mid-Value
3965,JH-1543018,824.22,1,503,2,0,2,4,Mid-Value
3966,JH-159101404,395.436,2,428,2,0,2,4,Mid-Value
3967,JH-1591066,3145.53,2,538,2,0,2,4,Mid-Value
3968,JH-15985102,881.6850000000001,1,623,2,0,2,4,Mid-Value
3969,JH-15985120,1926.3179999999998,2,513,2,0,2,4,Mid-Value
3970,JH-1598539,289.43999999999994,2,529,2,0,2,4,Mid-Value
3971,JH-1598548,24.695999999999998,1,424,2,0,2,4,Mid-Value
3972,JH-16180102,165.42000000000002,1,407,2,0,2,4,Mid-Value
3973,JH-161801404,1040.864,2,404,2,0,2,4,Mid-Value
3974,JH-5430134,65.196,2,631,2,0,2,4,Mid-Value
3975,JH-543035,92.16,1,394,2,0,2,4,Mid-Value
3976,JH-582060,659.04,2,558,2,0,2,4,Mid-Value
3977,JH-5910134,912.5999999999999,1,563,2,0,2,4,Mid-Value
3978,JH-59854,848.4000000000001,1,365,2,0,2,4,Mid-Value
3979,JJ-154451402,61.604,2,483,2,0,2,4,Mid-Value
3980,JJ-1544544,204.14999999999998,1,512,2,0,2,4,Mid-Value
3981,JJ-1544564,166.176,1,450,2,0,2,4,Mid-Value
3982,JJ-1544565,550.28,2,351,2,0,2,4,Mid-Value
3983,JJ-1544592,244.07999999999998,2,513,2,0,2,4,Mid-Value
3984,JJ-1576036,294.33600000000007,2,448,2,0,2,4,Mid-Value
3985,JJ-544560,29.04,1,388,2,0,2,4,Mid-Value
3986,JJ-5760134,146.73600000000002,1,520,2,0,2,4,Mid-Value
3987,JJ-576079,15.51,1,449,2,0,2,4,Mid-Value
3988,JK-1520548,413.64,2,561,2,0,2,4,Mid-Value
3989,JK-1520559,38.2077,1,419,2,0,2,4,Mid-Value
3990,JK-1532548,20.82,1,370,2,0,2,4,Mid-Value
3991,JK-1532566,96.84,1,354,2,0,2,4,Mid-Value
3992,JK-15370120,388.485,2,415,2,0,2,4,Mid-Value
3993,JK-1537048,300.23999999999995,2,412,2,0,2,4,Mid-Value
3994,JK-1537066,183.3,2,429,2,0,2,4,Mid-Value
3995,JK-1562545,259.02,2,318,2,0,2,4,Mid-Value
3996,JK-1562582,353.94,2,553,2,0,2,4,Mid-Value
3997,JK-1564031,6.4,1,550,2,0,2,4,Mid-Value
3998,JK-156407,84.24000000000001,1,456,2,0,2,4,Mid-Value
3999,JK-1564082,182.11200000000002,1,537,2,0,2,4,Mid-Value
4000,JK-1573039,9.68,1,330,2,0,2,4,Mid-Value
4001,JK-157307,349.32,1,354,2,0,2,4,Mid-Value
4002,JK-1609036,5.856,1,482,2,0,2,4,Mid-Value
4003,JK-1609064,985.0500000000002,2,569,2,0,2,4,Mid-Value
4004,JK-16120120,61.8,1,470,2,0,2,4,Mid-Value
4005,JK-161201404,143.7,1,624,2,0,2,4,Mid-Value
4006,JK-1612045,51.66,1,386,2,0,2,4,Mid-Value
4007,JK-520561,101.76,1,591,2,0,2,4,Mid-Value
4008,JK-532538,58.31999999999999,1,460,2,0,2,4,Mid-Value
4009,JK-5370103,404.82,2,344,2,0,2,4,Mid-Value
4010,JK-537019,456.21000000000004,2,476,2,0,2,4,Mid-Value
4011,JK-562533,1536.3600000000001,2,420,2,0,2,4,Mid-Value
4012,JK-562549,261.96000000000004,2,350,2,0,2,4,Mid-Value
4013,JK-564061,5.7,1,512,2,0,2,4,Mid-Value
4014,JK-573069,53.16,1,488,2,0,2,4,Mid-Value
4015,JK-6090122,287.52,2,516,2,0,2,4,Mid-Value
4016,JK-60904,67.2,2,582,2,0,2,4,Mid-Value
4017,JL-151301404,3.9840000000000004,1,615,2,0,2,4,Mid-Value
4018,JL-15130143,20.052,1,407,2,0,2,4,Mid-Value
4019,JL-1513016,94.02,1,425,2,0,2,4,Mid-Value
4020,JL-1513036,100.59200000000001,2,513,2,0,2,4,Mid-Value
4021,JL-1517527,1837.2059999999997,1,407,2,0,2,4,Mid-Value
4022,JL-1550551,34.3,1,532,2,0,2,4,Mid-Value
4023,JL-1583548,28.395,1,385,2,0,2,4,Mid-Value
4024,JL-1583555,3.7079999999999993,1,538,2,0,2,4,Mid-Value
4025,JL-1583564,20.411999999999995,1,592,2,0,2,4,Mid-Value
4026,JL-1585018,197.856,1,383,2,0,2,4,Mid-Value
4027,JL-1585045,139.65,1,349,2,0,2,4,Mid-Value
4028,JL-5130110,76.64999999999999,2,457,2,0,2,4,Mid-Value
4029,JL-513095,1080.144,2,555,2,0,2,4,Mid-Value
4030,JL-5175108,26.43,1,422,2,0,2,4,Mid-Value
4031,JL-550561,1744.26,2,341,2,0,2,4,Mid-Value
4032,JL-5835129,573.48,1,313,2,0,2,4,Mid-Value
4033,JM-1525045,2958.984,1,534,2,0,2,4,Mid-Value
4034,JM-1525059,110.3103,1,470,2,0,2,4,Mid-Value
4035,JM-15265120,298.98,2,384,2,0,2,4,Mid-Value
4036,JM-152651406,1045.21,2,384,2,0,2,4,Mid-Value
