CustomerID,Recency,Frequency,Monetary,Recency_NORM,Frequency_NORM,Monetary_NORM,R_CLUSTER,F_CLUSTER,M_CLUSTER,FinalCluster,Segment
8498,500,1,123.91,0.09731543624161074,0.0,0.9304207119741099,1,0,0,1,Low-Value
2736,337,3,123.9,-0.44966442953020136,1.0,0.9303051317614425,2,0,0,2,Mid-Value
7505,234,4,123.84,-0.7953020134228188,1.5,0.9296116504854368,2,0,0,2,Mid-Value
17257,179,2,123.73,-0.9798657718120806,0.5,0.9283402681460932,2,0,0,2,Mid-Value
2557,104,3,123.72,-1.2315436241610738,1.0,0.9282246879334257,0,0,0,0,Lost Customer
1236,162,4,123.70999999999998,-1.0369127516778522,1.5,0.9281091077207579,0,0,0,0,Lost Customer
2770,187,4,123.7,-0.9530201342281879,1.5,0.9279935275080904,2,0,0,2,Mid-Value
21613,470,1,123.7,-0.003355704697986577,0.0,0.9279935275080904,1,0,0,1,Low-Value
2706,524,1,123.69,0.17785234899328858,0.0,0.927877947295423,1,0,0,1,Low-Value
610,40,4,123.66,-1.4463087248322148,1.5,0.9275312066574202,0,0,0,0,Lost Customer
5169,27,6,123.64999999999999,-1.4899328859060403,2.5,0.9274156264447523,0,3,0,3,High-Value
5398,105,5,123.63999999999999,-1.2281879194630871,2.0,0.9273000462320848,0,3,0,3,High-Value
15873,73,8,123.59,-1.3355704697986577,3.5,0.9267221451687471,0,3,0,3,High-Value
22659,76,3,123.59,-1.325503355704698,1.0,0.9267221451687471,0,0,0,0,Lost Customer
11180,252,3,123.57,-0.7348993288590604,1.0,0.9264909847434117,2,0,0,2,Mid-Value
20987,367,3,123.57,-0.348993288590604,1.0,0.9264909847434117,2,0,0,2,Mid-Value
1938,526,2,123.55,0.18456375838926176,0.5,0.9262598243180765,1,0,0,1,Low-Value
3711,319,4,123.53000000000002,-0.5100671140939598,1.5,0.9260286638927415,2,0,0,2,Mid-Value
15529,125,3,123.53,-1.1610738255033557,1.0,0.9260286638927415,0,0,0,0,Lost Customer
822,394,5,123.5,-0.25838926174496646,2.0,0.9256819232547387,1,3,0,4,High-Value
3040,275,2,123.42999999999999,-0.6577181208053692,0.5,0.9248728617660653,2,0,0,2,Mid-Value
14219,27,2,123.39,-1.4899328859060403,0.5,0.9244105409153951,0,0,0,0,Lost Customer
7522,517,1,123.32,0.15436241610738255,0.0,0.923601479426722,1,0,0,1,Low-Value
3455,165,5,123.32000000000001,-1.0268456375838926,2.0,0.923601479426722,0,3,0,3,High-Value
6834,519,1,123.31,0.1610738255033557,0.0,0.9234858992140546,1,0,0,1,Low-Value
11277,418,5,123.26000000000002,-0.17785234899328858,2.0,0.9229079981507168,1,3,0,4,High-Value
17236,250,3,123.25,-0.7416107382550335,1.0,0.9227924179380489,2,0,0,2,Mid-Value
1601,29,4,123.19999999999999,-1.483221476510067,1.5,0.9222145168747109,0,0,0,0,Lost Customer
19198,224,2,123.19,-0.8288590604026845,0.5,0.9220989366620433,2,0,0,2,Mid-Value
8211,30,3,123.12,-1.4798657718120805,1.0,0.9212898751733704,0,0,0,0,Lost Customer
4626,90,6,123.09,-1.278523489932886,2.5,0.9209431345353675,0,3,0,3,High-Value
15781,58,3,123.08,-1.3859060402684564,1.0,0.9208275543226997,0,0,0,0,Lost Customer
12462,145,3,123.08,-1.0939597315436242,1.0,0.9208275543226997,0,0,0,0,Lost Customer
10327,128,6,123.05,-1.151006711409396,2.5,0.9204808136846969,0,3,0,3,High-Value
21763,278,3,123.02,-0.6476510067114094,1.0,0.9201340730466941,2,0,0,2,Mid-Value
13316,79,8,122.97999999999998,-1.3154362416107384,3.5,0.9196717521960235,0,3,0,3,High-Value
6025,130,3,122.96000000000001,-1.1442953020134228,1.0,0.9194405917706889,0,0,0,0,Lost Customer
21341,415,3,122.94,-0.18791946308724833,1.0,0.9192094313453536,1,0,0,1,Low-Value
18011,205,5,122.94,-0.8926174496644296,2.0,0.9192094313453536,2,3,0,5,High-Value
16125,487,2,122.93,0.053691275167785234,0.5,0.919093851132686,1,0,0,1,Low-Value
8935,512,1,122.88,0.13758389261744966,0.0,0.918515950069348,1,0,0,1,Low-Value
20837,372,3,122.88,-0.33221476510067116,1.0,0.918515950069348,2,0,0,2,Mid-Value
19308,224,4,122.88000000000001,-0.8288590604026845,1.5,0.918515950069348,2,0,0,2,Mid-Value
10828,206,5,122.86,-0.889261744966443,2.0,0.9182847896440127,2,3,0,5,High-Value
4509,125,7,122.84,-1.1610738255033557,3.0,0.9180536292186777,0,3,0,3,High-Value
8263,465,3,122.83,-0.020134228187919462,1.0,0.91793804900601,1,0,0,1,Low-Value
18689,97,4,122.82,-1.25503355704698,1.5,0.9178224687933424,0,0,0,0,Lost Customer
1959,538,1,122.77,0.22483221476510068,0.0,0.9172445677300043,1,0,0,1,Low-Value
12801,479,2,122.74,0.026845637583892617,0.5,0.9168978270920015,1,0,0,1,Low-Value
10921,341,3,122.73,-0.436241610738255,1.0,0.9167822468793341,2,0,0,2,Mid-Value
21130,264,2,122.7,-0.6946308724832215,0.5,0.9164355062413313,2,0,0,2,Mid-Value
14639,192,3,122.69000000000001,-0.9362416107382551,1.0,0.9163199260286637,2,0,0,2,Mid-Value
1920,21,6,122.69,-1.5100671140939597,2.5,0.9163199260286637,0,3,0,3,High-Value
16699,487,1,122.69,0.053691275167785234,0.0,0.9163199260286637,1,0,0,1,Low-Value
5268,395,3,122.69,-0.2550335570469799,1.0,0.9163199260286637,1,0,0,1,Low-Value
19885,231,3,122.67,-0.8053691275167785,1.0,0.9160887656033285,2,0,0,2,Mid-Value
653,68,4,122.64999999999999,-1.3523489932885906,1.5,0.9158576051779932,0,0,0,0,Lost Customer
7215,83,3,122.64,-1.3020134228187918,1.0,0.9157420249653258,0,0,0,0,Lost Customer
6147,166,5,122.62,-1.023489932885906,2.0,0.9155108645399908,0,3,0,3,High-Value
11257,441,3,122.6,-0.10067114093959731,1.0,0.9152797041146554,1,0,0,1,Low-Value
10965,16,5,122.59,-1.5268456375838926,2.0,0.915164123901988,0,3,0,3,High-Value
9121,93,7,122.57999999999998,-1.2684563758389262,3.0,0.9150485436893201,0,3,0,3,High-Value
5011,46,4,122.53999999999999,-1.4261744966442953,1.5,0.9145862228386499,0,0,0,0,Lost Customer
7414,473,4,122.50999999999999,0.006711409395973154,1.5,0.9142394822006471,1,0,0,1,Low-Value
1292,99,6,122.5,-1.2483221476510067,2.5,0.9141239019879795,0,3,0,3,High-Value
19239,419,2,122.49000000000001,-0.174496644295302,0.5,0.9140083217753121,1,0,0,1,Low-Value
14694,50,4,122.47999999999999,-1.412751677852349,1.5,0.9138927415626443,0,0,0,0,Lost Customer
3141,41,7,122.41999999999999,-1.4429530201342282,3.0,0.9131992602866387,0,3,0,3,High-Value
13544,106,4,122.41,-1.2248322147651007,1.5,0.9130836800739712,0,0,0,0,Lost Customer
1411,114,5,122.38999999999999,-1.1979865771812082,2.0,0.9128525196486359,0,3,0,3,High-Value
142,80,5,122.38999999999999,-1.3120805369127517,2.0,0.9128525196486359,0,3,0,3,High-Value
7421,181,3,122.38,-0.9731543624161074,1.0,0.9127369394359685,2,0,0,2,Mid-Value
10318,425,2,122.33,-0.15436241610738255,0.5,0.9121590383726303,1,0,0,1,Low-Value
18223,74,3,122.28,-1.332214765100671,1.0,0.9115811373092926,0,0,0,0,Lost Customer
10172,116,2,122.25,-1.191275167785235,0.5,0.9112343966712898,0,0,0,0,Lost Customer
14383,204,8,122.17999999999999,-0.8959731543624161,3.5,0.9104253351826164,2,3,0,5,High-Value
11925,41,5,122.16999999999999,-1.4429530201342282,2.0,0.9103097549699489,0,3,0,3,High-Value
4018,161,2,122.16,-1.0402684563758389,0.5,0.9101941747572815,0,0,0,0,Lost Customer
21954,100,2,122.13,-1.24496644295302,0.5,0.9098474341192787,0,0,0,0,Lost Customer
17709,476,1,122.12,0.016778523489932886,0.0,0.9097318539066112,1,0,0,1,Low-Value
17724,448,4,122.09,-0.07718120805369127,1.5,0.9093851132686084,1,0,0,1,Low-Value
5039,521,2,122.09,0.16778523489932887,0.5,0.9093851132686084,1,0,0,1,Low-Value
20600,49,6,122.09,-1.4161073825503356,2.5,0.9093851132686084,0,3,0,3,High-Value
13248,6,4,122.07000000000001,-1.5604026845637584,1.5,0.909153952843273,0,0,0,0,Lost Customer
11047,500,2,122.07,0.09731543624161074,0.5,0.909153952843273,1,0,0,1,Low-Value
474,135,3,122.06,-1.1275167785234899,1.0,0.9090383726306056,0,0,0,0,Lost Customer
21846,60,7,122.05999999999999,-1.3791946308724832,3.0,0.9090383726306053,0,3,0,3,High-Value
4751,235,6,122.05,-0.7919463087248322,2.5,0.9089227924179378,2,3,0,5,High-Value
16672,337,2,122.00999999999999,-0.44966442953020136,0.5,0.9084604715672675,2,0,0,2,Mid-Value
14846,493,1,122.0,0.0738255033557047,0.0,0.9083448913546001,1,0,0,1,Low-Value
4718,62,3,121.99000000000001,-1.3724832214765101,1.0,0.9082293111419325,0,0,0,0,Lost Customer
17634,281,3,121.97999999999999,-0.6375838926174496,1.0,0.9081137309292647,2,0,0,2,Mid-Value
10909,498,2,121.97,0.09060402684563758,0.5,0.9079981507165973,1,0,0,1,Low-Value
20486,201,5,121.94000000000001,-0.9060402684563759,2.0,0.9076514100785944,2,3,0,5,High-Value
22224,288,5,121.91999999999999,-0.6140939597315436,2.0,0.9074202496532592,2,3,0,5,High-Value
10723,507,1,121.92,0.12080536912751678,0.0,0.9074202496532592,1,0,0,1,Low-Value
15034,132,3,121.91000000000001,-1.1375838926174497,1.0,0.9073046694405916,0,0,0,0,Lost Customer
19429,473,2,121.87,0.006711409395973154,0.5,0.9068423485899214,1,0,0,1,Low-Value
13976,106,5,121.85,-1.2248322147651007,2.0,0.9066111881645861,0,3,0,3,High-Value
16599,235,3,121.85000000000001,-0.7919463087248322,1.0,0.9066111881645861,2,0,0,2,Mid-Value
991,33,3,121.82000000000001,-1.4697986577181208,1.0,0.9062644475265833,0,0,0,0,Lost Customer
9483,503,2,121.82,0.10738255033557047,0.5,0.9062644475265833,1,0,0,1,Low-Value
16948,349,3,121.79000000000002,-0.40939597315436244,1.0,0.9059177068885809,2,0,0,2,Mid-Value
4665,96,3,121.75999999999999,-1.2583892617449663,1.0,0.9055709662505778,0,0,0,0,Lost Customer
9406,511,1,121.74,0.1342281879194631,0.0,0.9053398058252424,1,0,0,1,Low-Value
11285,42,7,121.71999999999998,-1.4395973154362416,3.0,0.9051086453999071,0,3,0,3,High-Value
12991,150,4,121.7,-1.0771812080536913,1.5,0.9048774849745721,0,0,0,0,Lost Customer
23568,434,3,121.69999999999999,-0.12416107382550336,1.0,0.9048774849745721,1,0,0,1,Low-Value
20774,41,5,121.67,-1.4429530201342282,2.0,0.9045307443365693,0,3,0,3,High-Value
20715,473,1,121.66,0.006711409395973154,0.0,0.9044151641239019,1,0,0,1,Low-Value
4926,117,4,121.65,-1.1879194630872483,1.5,0.9042995839112344,0,0,0,0,Lost Customer
18995,25,7,121.64999999999999,-1.4966442953020134,3.0,0.9042995839112341,0,3,0,3,High-Value
18248,234,4,121.6,-0.7953020134228188,1.5,0.9037216828478963,2,0,0,2,Mid-Value
1750,421,2,121.56,-0.16778523489932887,0.5,0.903259361997226,1,0,0,1,Low-Value
2621,305,3,121.56,-0.5570469798657718,1.0,0.903259361997226,2,0,0,2,Mid-Value
17079,28,3,121.54,-1.4865771812080537,1.0,0.9030282015718908,0,0,0,0,Lost Customer
5555,181,3,121.53,-0.9731543624161074,1.0,0.9029126213592232,2,0,0,2,Mid-Value
17267,483,1,121.51,0.040268456375838924,0.0,0.9026814609338879,1,0,0,1,Low-Value
10358,11,6,121.45,-1.5436241610738255,2.5,0.9019879796578824,0,3,0,3,High-Value
22002,264,7,121.45,-0.6946308724832215,3.0,0.9019879796578824,2,3,0,5,High-Value
13314,346,3,121.44,-0.41946308724832215,1.0,0.9018723994452149,2,0,0,2,Mid-Value
1826,412,2,121.44,-0.19798657718120805,0.5,0.9018723994452149,1,0,0,1,Low-Value
12857,336,2,121.42,-0.45302013422818793,0.5,0.9016412390198796,2,0,0,2,Mid-Value
14810,60,3,121.4,-1.3791946308724832,1.0,0.9014100785945446,0,0,0,0,Lost Customer
1910,510,2,121.39999999999999,0.13087248322147652,0.5,0.9014100785945443,1,0,0,1,Low-Value
22803,465,1,121.37,-0.020134228187919462,0.0,0.9010633379565418,1,0,0,1,Low-Value
703,542,1,121.34,0.23825503355704697,0.0,0.900716597318539,1,0,0,1,Low-Value
11412,410,3,121.33000000000001,-0.20469798657718122,1.0,0.9006010171058716,1,0,0,1,Low-Value
18683,290,2,121.33,-0.6073825503355704,0.5,0.9006010171058713,2,0,0,2,Mid-Value
8635,513,1,121.32,0.14093959731543623,0.0,0.9004854368932037,1,0,0,1,Low-Value
20909,472,1,121.29,0.003355704697986577,0.0,0.9001386962552009,1,0,0,1,Low-Value
12164,160,3,121.29,-1.0436241610738255,1.0,0.9001386962552009,0,0,0,0,Lost Customer
814,509,2,121.25,0.12751677852348994,0.5,0.8996763754045307,1,0,0,1,Low-Value
19367,233,4,121.25,-0.7986577181208053,1.5,0.8996763754045307,2,0,0,2,Mid-Value
592,428,3,121.24000000000001,-0.14429530201342283,1.0,0.8995607951918632,1,0,0,1,Low-Value
4962,39,5,121.24000000000001,-1.4496644295302012,2.0,0.8995607951918632,0,3,0,3,High-Value
20772,354,3,121.23,-0.3926174496644295,1.0,0.8994452149791954,2,0,0,2,Mid-Value
14860,38,4,121.2,-1.4530201342281879,1.5,0.8990984743411926,0,0,0,0,Lost Customer
12049,419,2,121.16,-0.174496644295302,0.5,0.8986361534905223,1,0,0,1,Low-Value
8643,42,8,121.14,-1.4395973154362416,3.5,0.8984049930651871,0,3,0,3,High-Value
7217,453,3,121.13,-0.06040268456375839,1.0,0.8982894128525195,1,0,0,1,Low-Value
14834,493,1,121.1,0.0738255033557047,0.0,0.8979426722145167,1,0,0,1,Low-Value
1600,236,3,121.09,-0.7885906040268457,1.0,0.8978270920018493,2,0,0,2,Mid-Value
6152,233,5,121.07999999999998,-0.7986577181208053,2.0,0.8977115117891814,2,3,0,5,High-Value
9718,29,2,121.07000000000001,-1.483221476510067,0.5,0.897595931576514,0,0,0,0,Lost Customer
6629,264,4,121.05,-0.6946308724832215,1.5,0.8973647711511786,2,0,0,2,Mid-Value
21037,289,4,121.03999999999999,-0.610738255033557,1.5,0.8972491909385112,2,0,0,2,Mid-Value
21124,471,1,120.97,0.0,0.0,0.8964401294498381,1,0,0,1,Low-Value
3338,223,5,120.96,-0.8322147651006712,2.0,0.8963245492371703,2,3,0,5,High-Value
130,62,8,120.94999999999999,-1.3724832214765101,3.5,0.8962089690245028,0,3,0,3,High-Value
11057,506,1,120.94,0.1174496644295302,0.0,0.8960933888118353,1,0,0,1,Low-Value
10096,2,4,120.92999999999999,-1.5738255033557047,1.5,0.8959778085991675,0,0,0,0,Lost Customer
6221,519,2,120.92,0.1610738255033557,0.5,0.8958622283865,1,0,0,1,Low-Value
18214,83,9,120.91,-1.3020134228187918,4.0,0.8957466481738325,0,3,0,3,High-Value
63,40,4,120.91000000000001,-1.4463087248322148,1.5,0.8957466481738325,0,0,0,0,Lost Customer
19983,106,4,120.9,-1.2248322147651007,1.5,0.8956310679611651,0,0,0,0,Lost Customer
9047,20,5,120.88,-1.5134228187919463,2.0,0.8953999075358298,0,3,0,3,High-Value
2027,175,7,120.82000000000001,-0.9932885906040269,3.0,0.8947064262598242,2,3,0,5,High-Value
9086,107,8,120.81999999999998,-1.221476510067114,3.5,0.8947064262598239,0,3,0,3,High-Value
22575,152,6,120.75999999999999,-1.070469798657718,2.5,0.8940129449838186,0,3,0,3,High-Value
2787,479,2,120.76,0.026845637583892617,0.5,0.8940129449838186,1,0,0,1,Low-Value
2310,501,2,120.74000000000001,0.10067114093959731,0.5,0.8937817845584837,1,0,0,1,Low-Value
9258,54,7,120.74,-1.3993288590604027,3.0,0.8937817845584833,0,3,0,3,High-Value
9021,390,2,120.72,-0.27181208053691275,0.5,0.8935506241331483,1,0,0,1,Low-Value
20868,29,4,120.71999999999998,-1.483221476510067,1.5,0.893550624133148,0,0,0,0,Lost Customer
2514,466,3,120.69000000000001,-0.016778523489932886,1.0,0.8932038834951456,1,0,0,1,Low-Value
11283,234,4,120.66,-0.7953020134228188,1.5,0.8928571428571428,2,0,0,2,Mid-Value
4940,526,1,120.64,0.18456375838926176,0.0,0.8926259824318075,1,0,0,1,Low-Value
7670,114,7,120.60999999999999,-1.1979865771812082,3.0,0.8922792417938047,0,3,0,3,High-Value
4056,229,2,120.57,-0.8120805369127517,0.5,0.8918169209431344,2,0,0,2,Mid-Value
17529,440,2,120.56,-0.1040268456375839,0.5,0.8917013407304669,1,0,0,1,Low-Value
12355,488,3,120.56,0.05704697986577181,1.0,0.8917013407304669,1,0,0,1,Low-Value
23386,416,2,120.55,-0.18456375838926176,0.5,0.8915857605177991,1,0,0,1,Low-Value
23059,464,2,120.51,-0.02348993288590604,0.5,0.8911234396671288,1,0,0,1,Low-Value
15618,380,4,120.48,-0.3053691275167785,1.5,0.890776699029126,2,0,0,2,Mid-Value
5182,231,2,120.44999999999999,-0.8053691275167785,0.5,0.8904299583911233,2,0,0,2,Mid-Value
16794,72,3,120.42,-1.3389261744966443,1.0,0.8900832177531205,0,0,0,0,Lost Customer
12915,248,6,120.36,-0.7483221476510067,2.5,0.8893897364771148,2,3,0,5,High-Value
12580,75,3,120.35,-1.3288590604026846,1.0,0.8892741562644474,0,0,0,0,Lost Customer
7362,251,4,120.35,-0.738255033557047,1.5,0.8892741562644474,2,0,0,2,Mid-Value
3630,215,3,120.28999999999999,-0.8590604026845637,1.0,0.8885806749884418,2,0,0,2,Mid-Value
20722,174,3,120.27,-0.9966442953020134,1.0,0.8883495145631065,2,0,0,2,Mid-Value
7738,480,2,120.26,0.030201342281879196,0.5,0.8882339343504391,1,0,0,1,Low-Value
17806,427,2,120.22999999999999,-0.1476510067114094,0.5,0.8878871937124363,1,0,0,1,Low-Value
9003,144,3,120.22,-1.0973154362416107,1.0,0.8877716134997687,0,0,0,0,Lost Customer
23063,96,5,120.22000000000001,-1.2583892617449663,2.0,0.8877716134997687,0,3,0,3,High-Value
1716,72,9,120.17999999999999,-1.3389261744966443,4.0,0.8873092926490982,0,3,0,3,High-Value
4708,356,6,120.15999999999998,-0.3859060402684564,2.5,0.8870781322237629,2,3,0,5,High-Value
20333,272,5,120.14,-0.6677852348993288,2.0,0.8868469717984279,2,3,0,5,High-Value
19669,46,10,120.13999999999997,-1.4261744966442953,4.5,0.8868469717984275,0,3,0,3,High-Value
498,521,2,120.13000000000001,0.16778523489932887,0.5,0.8867313915857604,1,0,0,1,Low-Value
14648,492,1,120.09,0.07046979865771812,0.0,0.8862690707350901,1,0,0,1,Low-Value
7816,403,2,120.03999999999999,-0.22818791946308725,0.5,0.885691169671752,1,0,0,1,Low-Value
21204,28,5,120.01,-1.4865771812080537,2.0,0.8853444290337492,0,3,0,3,High-Value
18612,220,6,119.97999999999999,-0.8422818791946308,2.5,0.8849976883957464,2,3,0,5,High-Value
10740,20,4,119.97999999999999,-1.5134228187919463,1.5,0.8849976883957464,0,0,0,0,Lost Customer
15179,461,3,119.97,-0.03355704697986577,1.0,0.884882108183079,1,0,0,1,Low-Value
2240,78,7,119.94999999999999,-1.3187919463087248,3.0,0.8846509477577437,0,3,0,3,High-Value
3449,522,4,119.94,0.17114093959731544,1.5,0.8845353675450762,1,0,0,1,Low-Value
1330,343,4,119.93,-0.42953020134228187,1.5,0.8844197873324087,2,0,0,2,Mid-Value
7753,282,2,119.91999999999999,-0.6342281879194631,0.5,0.8843042071197409,2,0,0,2,Mid-Value
18165,384,2,119.91,-0.29194630872483224,0.5,0.8841886269070734,1,0,0,1,Low-Value
19644,184,5,119.9,-0.9630872483221476,2.0,0.8840730466944059,2,3,0,5,High-Value
11785,468,2,119.89000000000001,-0.010067114093959731,0.5,0.8839574664817385,1,0,0,1,Low-Value
6492,32,3,119.89,-1.4731543624161074,1.0,0.8839574664817381,0,0,0,0,Lost Customer
20850,203,3,119.81,-0.8993288590604027,1.0,0.8830328247803976,2,0,0,2,Mid-Value
12985,64,3,119.8,-1.3657718120805369,1.0,0.8829172445677298,0,0,0,0,Lost Customer
22471,281,3,119.78,-0.6375838926174496,1.0,0.8826860841423948,2,0,0,2,Mid-Value
3858,3,7,119.74,-1.570469798657718,3.0,0.8822237632917241,0,3,0,3,High-Value
21477,414,4,119.69,-0.1912751677852349,1.5,0.8816458622283864,1,0,0,1,Low-Value
3685,27,4,119.63000000000001,-1.4899328859060403,1.5,0.8809523809523808,0,0,0,0,Lost Customer
5122,106,6,119.63,-1.2248322147651007,2.5,0.8809523809523808,0,3,0,3,High-Value
14703,1,4,119.58,-1.5771812080536913,1.5,0.8803744798890427,0,0,0,0,Lost Customer
8929,512,1,119.57,0.13758389261744966,0.0,0.8802588996763753,1,0,0,1,Low-Value
5837,507,1,119.55,0.12080536912751678,0.0,0.8800277392510399,1,0,0,1,Low-Value
162,545,1,119.54,0.2483221476510067,0.0,0.8799121590383725,1,0,0,1,Low-Value
17506,212,7,119.53999999999998,-0.8691275167785235,3.0,0.8799121590383722,2,3,0,5,High-Value
17120,485,1,119.51,0.04697986577181208,0.0,0.8795654184003697,1,0,0,1,Low-Value
3105,383,3,119.49000000000001,-0.2953020134228188,1.0,0.8793342579750347,1,0,0,1,Low-Value
13306,405,2,119.49,-0.2214765100671141,0.5,0.8793342579750344,1,0,0,1,Low-Value
5146,42,4,119.47999999999999,-1.4395973154362416,1.5,0.879218677762367,0,0,0,0,Lost Customer
1522,416,3,119.47,-0.18456375838926176,1.0,0.8791030975496994,1,0,0,1,Low-Value
20919,274,3,119.44,-0.6610738255033557,1.0,0.8787563569116966,2,0,0,2,Mid-Value
4463,500,4,119.44,0.09731543624161074,1.5,0.8787563569116966,1,0,0,1,Low-Value
3533,275,4,119.42999999999999,-0.6577181208053692,1.5,0.8786407766990288,2,0,0,2,Mid-Value
11657,358,4,119.38,-0.37919463087248323,1.5,0.8780628756356911,2,0,0,2,Mid-Value
21675,102,3,119.33999999999999,-1.238255033557047,1.0,0.8776005547850204,0,0,0,0,Lost Customer
21473,138,4,119.29,-1.1174496644295302,1.5,0.8770226537216826,0,0,0,0,Lost Customer
6918,75,6,119.27,-1.3288590604026846,2.5,0.8767914932963474,0,3,0,3,High-Value
9499,511,1,119.25,0.1342281879194631,0.0,0.8765603328710124,1,0,0,1,Low-Value
18032,361,2,119.22999999999999,-0.3691275167785235,0.5,0.8763291724456771,2,0,0,2,Mid-Value
22634,16,3,119.19999999999999,-1.5268456375838926,1.0,0.8759824318076743,0,0,0,0,Lost Customer
9872,509,1,119.19,0.12751677852348994,0.0,0.8758668515950069,1,0,0,1,Low-Value
7782,117,5,119.11000000000001,-1.1879194630872483,2.0,0.8749422098936663,0,3,0,3,High-Value
3550,95,3,119.11,-1.261744966442953,1.0,0.874942209893666,0,0,0,0,Lost Customer
21161,115,4,119.1,-1.1946308724832215,1.5,0.8748266296809984,0,0,0,0,Lost Customer
8699,480,2,119.09,0.030201342281879196,0.5,0.874711049468331,1,0,0,1,Low-Value
16697,262,8,119.07,-0.7013422818791947,3.5,0.8744798890429957,2,3,0,5,High-Value
6686,93,4,119.03000000000002,-1.2684563758389262,1.5,0.8740175681923255,0,0,0,0,Lost Customer
668,461,2,119.03,-0.03355704697986577,0.5,0.8740175681923255,1,0,0,1,Low-Value
14655,224,2,119.02,-0.8288590604026845,0.5,0.8739019879796576,2,0,0,2,Mid-Value
3594,495,2,119.0,0.08053691275167785,0.5,0.8736708275543227,1,0,0,1,Low-Value
12479,298,5,119.0,-0.5805369127516778,2.0,0.8736708275543227,2,3,0,5,High-Value
7024,461,3,118.99,-0.03355704697986577,1.0,0.8735552473416548,1,0,0,1,Low-Value
565,441,2,118.98,-0.10067114093959731,0.5,0.8734396671289874,1,0,0,1,Low-Value
21698,128,5,118.96,-1.151006711409396,2.0,0.873208506703652,0,3,0,3,High-Value
21774,442,2,118.94999999999999,-0.09731543624161074,0.5,0.8730929264909846,1,0,0,1,Low-Value
